"Id","SalePrice"
1915,298618.640188476
1916,57212.0823300617
1917,233962.355236518
1918,147146.922816342
1919,175894.806342154
1920,159179.31841328
1921,367891.383106895
1922,308642.715452472
1923,242048.256293561
1924,229114.172621368
1925,201142.403384857
1926,364149.610274796
1927,131185.418343756
1928,152770.822841849
1929,127252.539293729
1930,127084.383717316
1931,147276.003784421
1932,138914.767304484
1933,237337.605639024
1934,181046.88793479
1935,167980.902750421
1936,188963.537442097
1937,185936.994382325
1938,168580.940842689
1939,250367.603260719
1940,189497.742171006
1941,167292.059606152
1942,173050.827433695
1943,230891.431945523
1944,379202.003905527
1945,388857.823294389
1946,131634.393685008
1947,172483.157563644
1948,166965.819210482
1949,248795.51871043
1950,184290.437292282
1951,246999.402030709
1952,205070.830768964
1953,167343.526935983
1954,172476.525200874
1955,140305.106050793
1956,315739.428459463
1957,155539.479429425
1958,271261.212492132
1959,144807.76469741
1960,111913.453772918
1961,125600.718834639
1962,101657.411637423
1963,110250.582451144
1964,106345.326827583
1965,150031.106764039
1966,133827.931230394
1967,286116.569138613
1968,442729.559636901
1969,372858.651904256
1970,437620.179151498
1971,481907.421765742
1972,389515.965050678
1973,273549.682388329
1974,341189.701658378
1975,531072.314950416
1976,274736.805609447
1977,354484.739926783
1978,373057.741230736
1979,337943.31943586
1980,211026.046846225
1981,336794.715568536
1982,220595.812378019
1983,207460.179313283
1984,170250.612821779
1985,219447.572194013
1986,209904.220747719
1987,189012.570715829
1988,173037.324351549
1989,188408.769871062
1990,206049.3083322
1991,232638.205595531
1992,208401.499034995
1993,166075.83601303
1994,216535.336191589
1995,185683.849793922
1996,245446.380412605
1997,298313.247616236
1998,305827.366278948
1999,282920.072698832
2000,320374.040667383
2001,275271.274369253
2002,229790.749807577
2003,257070.757150094
2004,282952.057613553
2005,210335.235698937
2006,223819.149431351
2007,248799.756342414
2008,212001.58559145
2009,197391.873781779
2010,185083.170943399
2011,141404.185471618
2012,169766.349205226
2013,172895.683341619
2014,179201.315720764
2015,196117.374215163
2016,194022.244980483
2017,193895.440138913
2018,128769.406837086
2019,136998.344552999
2020,110176.325406152
2021,99652.1427756071
2022,198738.922371401
2023,135840.074829618
2024,268720.487783875
2025,372378.682072414
2026,179207.981734067
2027,169099.138064041
2028,158179.76305654
2029,171919.507668886
2030,272499.286207227
2031,230008.750633287
2032,253211.220938318
2033,257220.20535314
2034,174140.892060608
2035,236136.486758112
2036,205323.352816643
2037,204008.489500581
2038,341412.209049231
2039,229227.769616357
2040,293528.232397787
2041,401540.56950254
2042,214431.132638553
2043,170179.129806055
2044,169346.248471535
2045,218247.35191884
2046,150561.987684182
2047,138718.843754374
2048,146714.529044719
2049,153217.61645946
2050,166302.908978385
2051,103334.641217617
2052,118065.15384862
2053,148414.953854275
2054,98205.3723803974
2055,145386.709242482
2056,141617.870480647
2057,114990.922545469
2058,201290.403002607
2059,134609.692789553
2060,165918.920958985
2061,169677.813884284
2062,124413.117466529
2063,116452.452627916
2064,140029.070623676
2065,114677.38292188
2066,161620.793339361
2067,115015.0513459
2068,155080.973653701
2069,86303.8023062411
2070,114845.061546531
2071,103622.511384892
2072,147455.836237048
2073,133145.603895848
2074,183876.130634683
2075,152426.277244082
2076,119129.622702788
2077,154668.915655821
2078,128264.361373626
2079,135689.668419716
2080,123959.857120787
2081,125359.994127095
2082,125093.100349796
2083,139518.662281565
2084,117682.281041005
2085,118661.367722929
2086,112258.914330806
2087,121033.101781124
2088,95585.862640212
2089,85058.4265120064
2090,129597.131640913
2091,103164.197229259
2092,116406.185121134
2093,117276.19375662
2094,114061.627509536
2095,141101.19596889
2096,81559.9876053929
2097,99769.7822187929
2098,147074.313941363
2099,60146.6657771729
2100,74006.734977922
2101,104194.231145327
2102,129771.86369162
2103,109908.297937172
2104,139108.554353424
2105,122741.694365685
2106,59439.3056523453
2107,183521.41230679
2108,116691.752163461
2109,108378.723080395
2110,127065.907295521
2111,144718.046710359
2112,140350.154586803
2113,122362.978193633
2114,121444.389222686
2115,167099.145468847
2116,119649.638130862
2117,156507.784072906
2118,125993.136797732
2119,118688.78070449
2120,118528.669684549
2121,82764.6956814042
2122,125929.352512686
2123,85810.4068406258
2124,155247.042253619
2125,126093.870259274
2126,145495.820303568
2127,170296.721247497
2128,127683.287705984
2129,87051.034907848
2130,122298.822935002
2131,126563.877026417
2132,111043.6543655
2133,120864.399163918
2134,121698.381107491
2135,91117.5372570019
2136,73505.2886419806
2137,103421.494999956
2138,133253.012398083
2139,153780.949809505
2140,140314.399141354
2141,170588.679924194
2142,125839.425595405
2143,153834.156857691
2144,109167.992856741
2145,137733.435053679
2146,172687.2168237
2147,148001.599399424
2148,138581.05306937
2149,149061.512243621
2150,249623.081195588
2151,114573.547924142
2152,167497.925065194
2153,148506.105761231
2154,103558.949562449
2155,140983.68285264
2156,258330.793990484
2157,231712.485458062
2158,230964.904590105
2159,207637.241154582
2160,181102.842223021
2161,230415.079733811
2162,423628.93168777
2163,330322.803883285
2164,251315.985317559
2165,226005.984384351
2166,162413.534654446
2167,216098.123258681
2168,196653.604500686
2169,186359.730646965
2170,214621.209709943
2171,155604.614271742
2172,134146.446192949
2173,171416.332613741
2174,225346.47767119
2175,285050.66057796
2176,287268.936596842
2177,244117.393391495
2178,207276.268139255
2179,139622.517128283
2180,210280.410788327
2181,189415.939317423
2182,221890.302569565
2183,188789.293652306
2184,111323.444431039
2185,118692.159878172
2186,148373.063008403
2187,160329.413893076
2188,150345.282235739
2189,294725.841014388
2190,75780.489188631
2191,81497.608127337
2192,88831.8684958289
2193,110895.384840967
2194,99595.2478643114
2195,102921.025113182
2196,99220.4622699785
2197,124211.829395532
2198,160767.671248108
2199,187569.794085432
2200,152136.023525971
2201,153229.20371377
2202,214968.766264956
2203,139765.074070245
2204,180085.756342126
2205,122460.949797938
2206,140608.037457137
2207,206793.935339629
2208,288325.616818106
2209,271187.780242419
2210,125105.763112685
2211,118954.207471135
2212,124267.530082913
2213,103630.240049672
2214,127281.401125174
2215,99048.0686468544
2216,147181.275149928
2217,62980.358933383
2218,65851.7931571392
2219,65550.070223123
2220,59730.4758160456
2221,300720.437921815
2222,270294.592116267
2223,260872.813873519
2224,204829.175165739
2225,122886.249476938
2226,185752.317040069
2227,198156.008209731
2228,252424.585658144
2229,257545.462601291
2230,149661.835248359
2231,208044.287124248
2232,187033.475854238
2233,178145.563246942
2234,231431.163244311
2235,210944.554871
2236,260022.390793779
2237,297025.016102172
2238,181823.146416024
2239,105936.851910067
2240,148934.867548888
2241,148881.372027362
2242,111958.999149673
2243,121149.148260075
2244,95509.9043197542
2245,96606.2728864015
2246,141594.187725771
2247,105245.16327606
2248,124767.975505271
2249,120750.812726418
2250,127631.179587365
2251,101035.197757475
2252,178697.365417352
2253,153013.311149015
2254,181735.374652175
2255,186129.988780412
2256,171783.102257152
2257,213944.921885525
2258,159115.118674213
2259,181133.396493623
2260,141462.708059534
2261,202941.157231494
2262,224569.235134383
2263,380445.199679004
2264,534750.033687292
2265,175155.43768295
2266,304318.232278838
2267,377647.934237238
2268,227599.275671341
2269,151977.674871954
2270,187167.860464964
2271,206751.756020094
2272,195885.056671132
2273,153018.189773322
2274,177128.136499681
2275,171554.059209138
2276,193951.751934318
2277,189338.031506724
2278,144591.031171962
2279,131103.759803679
2280,111481.231246759
2281,158038.294532548
2282,169331.952966411
2283,108404.166236688
2284,116873.398954363
2285,136728.837904446
2286,123188.42230465
2287,363346.953381386
2288,270549.264135882
2289,392266.873391577
2290,498290.67029148
2291,339057.506808287
2292,428998.930772535
2293,512211.337851709
2294,439112.130156967
2295,501971.899486221
2296,302011.902345795
2297,358190.883296565
2298,337837.444105882
2299,400899.716987985
2300,331919.702298732
2301,309916.860210081
2302,253763.894311883
2303,265799.527983675
2304,264901.991578752
2305,199222.180462974
2306,190664.506368624
2307,204128.245003385
2308,219758.375153231
2309,278391.839923438
2310,218242.885004384
2311,210215.64830405
2312,167448.809503617
2313,164059.879581
2314,165944.512579261
2315,180178.390334443
2316,195875.098911694
2317,190336.173770831
2318,176457.835188568
2319,180882.206257207
2320,185538.572456231
2321,238093.166815779
2322,185992.468843029
2323,183152.617586742
2324,178622.694464792
2325,212232.552271808
2326,172694.245453945
2327,201024.484490677
2328,215396.218077637
2329,197683.692875169
2330,184461.353152944
2331,350779.289506764
2332,404520.043839108
2333,322984.332188764
2334,250769.025534046
2335,265276.6386647
2336,290914.220713222
2337,198583.401032636
2338,260773.140215489
2339,214395.005738681
2340,391146.033321693
2341,220246.736548965
2342,239708.968884675
2343,235672.298761112
2344,211903.204832364
2345,241308.463748946
2346,220617.715782659
2347,200322.289125524
2348,245291.624227238
2349,184735.656931655
2350,316991.2357473
2351,264168.907919881
2352,252626.516619281
2353,246797.29968186
2354,138724.003189058
2355,142526.379676438
2356,151310.993319948
2357,188035.170843057
2358,189606.234919716
2359,138706.757321372
2360,118299.648088099
2361,146430.086676798
2362,284683.65294768
2363,133688.570000088
2364,159462.769917401
2365,222471.793724631
2366,203654.99161279
2367,229637.664596166
2368,211207.920985228
2369,215544.127734078
2370,175659.547535569
2371,164542.195818007
2372,194336.485308198
2373,274189.081738969
2374,350490.825643612
2375,232408.033670356
2376,340632.518496675
2377,364989.156472801
2378,143488.278052686
2379,204856.799077186
2380,147638.282384682
2381,167851.675375342
2382,195686.977932961
2383,203812.092480305
2384,245913.275375707
2385,170575.590449881
2386,128683.480583309
2387,135265.676804877
2388,104141.419235488
2389,117121.440996491
2390,145993.082200632
2391,148661.177068742
2392,117734.838507663
2393,167997.703872996
2394,142331.765681214
2395,198835.574300954
2396,140817.901275273
2397,204850.330670363
2398,128653.896623674
2399,71932.0212571258
2400,73179.78900421
2401,129134.231807788
2402,128152.845495301
2403,152155.719848651
2404,148775.643456296
2405,156516.200804778
2406,139204.766635149
2407,130991.40448393
2408,153868.506007976
2409,122305.628862664
2410,172696.027515744
2411,114996.269760943
2412,146725.216950867
2413,127565.957955826
2414,207584.731755966
2415,140042.221974505
2416,125921.387152528
2417,134366.827228056
2418,136995.512657738
2419,131264.887546339
2420,121828.339203715
2421,135926.685841071
2422,106595.61064188
2423,109167.371876424
2424,152144.241090028
2425,192279.627959883
2426,130669.120777631
2427,117596.584625686
2428,172869.80251525
2429,116355.698782263
2430,130843.33962414
2431,108733.082731986
2432,142434.100918301
2433,134067.954406965
2434,126011.727897441
2435,144656.578581904
2436,111553.272378402
2437,110251.282854023
2438,126868.44254762
2439,100333.192225926
2440,124475.040358613
2441,93514.7697078791
2442,100773.184657076
2443,124102.868361099
2444,139191.886002824
2445,90188.7701497716
2446,136445.835420718
2447,166687.901288331
2448,125638.551814846
2449,113350.867891637
2450,155177.528629565
2451,128611.462906925
2452,196230.843599412
2453,93733.4517894774
2454,125505.988709819
2455,113270.007225357
2456,127395.552366445
2457,131659.745092785
2458,135875.275678293
2459,112738.751932198
2460,147467.34168194
2461,131794.071505272
2462,136821.752476137
2463,130983.362527793
2464,172499.115357598
2465,143141.294994823
2466,112999.756390297
2467,123465.201754403
2468,84286.6809665826
2469,83177.287640275
2470,189461.575454872
2471,265201.69133574
2472,169313.605957908
2473,108251.921470358
2474,72100.808493392
2475,217629.655399575
2476,123150.337937082
2477,124623.222605248
2478,146856.810391561
2479,103038.54452532
2480,154303.203313752
2481,117619.560639732
2482,118489.533031409
2483,112874.478288336
2484,120255.936670482
2485,128713.757829755
2486,145917.020963228
2487,160453.161322463
2488,161848.590990878
2489,148526.323719122
2490,137221.923917888
2491,91701.867644257
2492,195377.816432743
2493,143425.499741158
2494,138650.524175135
2495,83129.0567201148
2496,233664.777568227
2497,154149.155342699
2498,116337.966173366
2499,85863.6941631229
2500,153575.193426418
2501,133256.469486846
2502,136830.905301713
2503,92918.6365002832
2504,176351.093329924
2505,214188.117088726
2506,245523.935729583
2507,291314.882725423
2508,245123.531886997
2509,210315.835457581
2510,218359.028964051
2511,170626.548417732
2512,205488.352236607
2513,217599.836150518
2514,265018.107766661
2515,155280.523836211
2516,172420.709517543
2517,153692.045610632
2518,157900.020098585
2519,237775.639741897
2520,219244.224802774
2521,184551.516462798
2522,222406.468022185
2523,114860.274049813
2524,132011.394664608
2525,157494.800387331
2526,144184.731488866
2527,121981.408655892
2528,125817.13471584
2529,156897.640378252
2530,127701.873743838
2531,248223.292503504
2532,227867.381349227
2533,193721.485117035
2534,223624.939977304
2535,291898.485730068
2536,226201.363980375
2537,236457.287564202
2538,183948.895455506
2539,185914.453140947
2540,177621.490049901
2541,178639.190549359
2542,158280.238526778
2543,127419.806743758
2544,115097.632849931
2545,134751.670159839
2546,124084.328617357
2547,145881.060314815
2548,159740.273149623
2549,154487.594662322
2550,1317750.6514555
2551,142368.482265924
2552,134558.461123003
2553,76936.7659044173
2554,91719.210853025
2555,128161.886111256
2556,101525.177363563
2557,105226.000561653
2558,136176.902771454
2559,153650.034547016
2560,172419.7083176
2561,164840.341619966
2562,139070.59555566
2563,159737.654646178
2564,198167.021829509
2565,135414.165990088
2566,162919.444188666
2567,153414.021025808
2568,226933.599277303
2569,250627.853613427
2570,117311.214064001
2571,203126.241304462
2572,156352.659359042
2573,248023.830395362
2574,336772.540789082
2575,130540.453511646
2576,110982.85302576
2577,113696.888311281
2578,87965.2086884898
2579,68544.0200742477
2580,78242.9581200115
2581,93884.3377181451
2582,93751.4126990109
2583,274167.198985225
2584,179052.660112002
2585,178423.471927672
2586,207215.843034056
2587,198403.544950022
2588,145015.91835647
2589,152247.37194996
2590,208412.829875484
2591,213356.549055897
2592,215001.376973477
2593,249087.304419428
2594,196436.578205301
2595,195581.929390837
2596,284530.319107862
2597,187567.667694049
2598,296062.253290285
2599,181559.310543175
2600,141012.620500573
2601,126102.74549175
2602,81831.4714336662
2603,88164.358163615
2604,86505.2556985621
2605,80225.2010019044
2606,143555.282449595
2607,221170.262854833
2608,183610.818064603
2609,163843.671169908
2610,105393.230163067
2611,117381.782034103
2612,148705.449723351
2613,130022.953873962
2614,123500.456853866
2615,149326.639344999
2616,134971.577741183
2617,182875.951149833
2618,209060.240246514
2619,198788.867407355
2620,190398.10895763
2621,172336.902625669
2622,180455.816825377
2623,238327.017322339
2624,313449.042233729
2625,335626.396898251
2626,166119.915680547
2627,170821.895428713
2628,641965.196100706
2629,573599.027631576
2630,391668.163537474
2631,520772.090200278
2632,421542.84527481
2633,299080.366121075
2634,419384.233315773
2635,147757.109846102
2636,179161.779265199
2637,169420.659315475
2638,267819.457406628
2639,179074.68907396
2640,150619.798297791
2641,110812.726350498
2642,174895.730052046
2643,108883.197825162
2644,120203.244550849
2645,112800.346213692
2646,98609.9730087282
2647,108683.897273867
2648,138937.693799678
2649,154014.466314366
2650,142318.22905176
2651,143340.643508946
2652,423748.575668324
2653,259929.951159994
2654,261946.483048275
2655,394075.029146862
2656,335652.40150298
2657,355401.901139996
2658,318171.033910951
2659,315141.832607163
2660,376190.659626101
2661,350815.809212664
2662,359728.637416921
2663,304875.711198453
2664,276422.875038357
2665,324142.004925291
2666,281670.881482656
2667,168126.964860424
2668,176038.295232214
2669,180489.419321427
2670,271578.238715804
2671,185697.532215734
2672,200252.300933306
2673,199161.056428859
2674,198254.296922824
2675,178436.93827839
2676,186313.330138838
2677,198831.840657601
2678,233776.209024782
2679,272925.157186594
2680,289084.720745661
2681,399986.471956103
2682,318995.607482949
2683,545942.370707821
2684,327493.081933947
2685,338470.393398765
2686,250314.546294559
2687,298206.10727277
2688,217614.862970716
2689,214371.117972195
2690,435360.220610444
2691,195332.901756618
2692,141297.056147986
2693,198475.035363948
2694,135866.727261095
2695,188966.142307385
2696,180737.100266271
2697,186576.287822164
2698,180897.618506863
2699,169385.50038445
2700,150463.667284517
2701,152527.653954194
2702,120479.123718261
2703,127859.778709176
2704,132927.898233076
2705,116555.420192151
2706,112183.201268975
2707,132660.020377049
2708,131769.266946251
2709,100422.825602069
2710,124275.407165746
2711,361934.18437685
2712,391937.80495881
2713,174542.807236034
2714,151641.94439757
2715,172847.727921178
2716,154972.637308233
2717,195542.980186689
2718,222891.101970543
2719,154304.078799252
2720,162802.858897549
2721,131714.915981845
2722,155772.647556083
2723,138246.649397295
2724,129726.65103729
2725,123547.485322927
2726,157245.766249737
2727,177341.17580263
2728,182967.958019934
2729,149458.689780845
2730,152172.046231913
2731,129956.010366284
2732,125550.157897487
2733,147978.721127253
2734,143045.957252842
2735,134237.997980603
2736,135256.650801673
2737,116094.580554045
2738,143018.548198868
2739,158047.136055584
2740,136430.640347425
2741,133280.147420706
2742,154317.489134211
2743,153229.502503005
2744,151692.304206403
2745,142852.426380136
2746,135236.158931337
2747,137932.874977052
2748,121248.27126252
2749,125127.920330869
2750,130634.734890914
2751,123837.134959271
2752,179518.389106084
2753,141445.438939814
2754,229409.208652026
2755,138901.400194372
2756,100010.715785214
2757,70926.1113869907
2758,94024.6568539434
2759,199359.607248327
2760,115384.555427025
2761,141239.194493532
2762,139218.415842097
2763,171500.228015702
2764,141357.701930923
2765,303633.760617467
2766,136986.948849354
2767,87183.3071680599
2768,123646.040383081
2769,117893.80846118
2770,141905.211600223
2771,113907.112969531
2772,109535.443035659
2773,161833.727098079
2774,139431.69209164
2775,122961.695635242
2776,144668.192609551
2777,152574.341953436
2778,107379.57120771
2779,120101.913337863
2780,95479.7270703992
2781,93597.0573236873
2782,97661.0475295544
2783,92081.9922536662
2784,129378.192306015
2785,137763.591013409
2786,70253.1898799901
2787,122184.648439091
2788,83215.8268956142
2789,171308.428722491
2790,98319.711195166
2791,114216.706732537
2792,52909.8878703382
2793,143949.227112591
2794,96389.3407968161
2795,117871.51141563
2796,96095.044724585
2797,204854.342635811
2798,95559.1830705541
2799,102839.662963971
2800,68928.1971696713
2801,103984.735918968
2802,120318.741845715
2803,167042.072611618
2804,124375.969455664
2805,98614.7433493923
2806,88648.6360948269
2807,166201.032547149
2808,142489.033196962
2809,133253.441613339
2810,128194.301388301
2811,154048.651826907
2812,170144.993416273
2813,166601.350379517
2814,169280.586551101
2815,91842.5984398501
2816,243249.630791041
2817,170038.239320041
2818,134879.460406412
2819,181417.577728274
2820,130805.338573238
2821,104038.942769799
2822,182473.207686626
2823,375540.348929392
2824,170167.804414019
2825,132845.068627734
2826,135737.236252569
2827,134131.704422958
2828,213475.732858788
2829,212961.006085306
2830,230710.482761406
2831,169193.784802582
2832,242970.496493604
2833,286041.33817716
2834,224680.353118581
2835,226593.983825853
2836,186347.187871655
2837,158792.305095834
2838,149041.970486825
2839,171412.757437172
2840,208277.318602393
2841,195324.20528875
2842,224240.755448162
2843,150498.947647559
2844,169530.537460661
2845,133075.5231574
2846,200711.688958754
2847,214949.14545163
2848,212689.093575897
2849,196705.188233626
